time,Bz,Dens,Speed,Temp,Pdyn,Kp,Scalar_B,BZ_omni,flux,N_thermal,N_scint,N_rad,N_total,SNR_lin,SNR_dB,storm_flag,data_loss_pct
2026-03-28 08:14:00,-3.6,0.35,391.14,24255.0,0.08942294701619999,,5.0,,0.0,1.38064852e-14,1.8273798e-11,0.0,1.82876044852e-11,5.346312893035504,7.280543722548343,False,0.0688336805894596
2026-03-28 08:15:00,-4.07,0.29,394.88,34374.0,0.07551700283391999,,5.0,,0.0,1.38064852e-14,2.05790304e-11,0.0,2.05928368852e-11,4.74782839231959,6.764950132278927,False,0.11521759747458026
2026-03-28 08:16:00,-4.05,0.22,394.73,42670.0,0.057245245363460005,,5.0,,0.0,1.38064852e-14,2.0423681199999998e-11,0.0,2.0437487685199997e-11,4.783917531740492,6.797836843961696,False,0.11149425405766009
2026-03-28 08:17:00,-4.19,0.19,390.9,39792.0,0.04848433161299999,,5.0,,0.0,1.38064852e-14,2.1098542e-11,0.0,2.1112348485199998e-11,4.630998569888966,6.656746468782755,False,0.12836714777876682
2026-03-28 08:18:00,-4.0,0.17,390.93,35178.0,0.04338737660511001,,5.0,,0.0,1.38064852e-14,2.01329162e-11,0.0,2.01467226852e-11,4.8529608100369845,6.860067841952762,False,0.10477438560989184
2026-03-28 08:19:00,-3.96,0.15,384.69,34362.0,0.03707059222305001,,5.0,,0.0,1.38064852e-14,1.9915407e-11,0.0,1.9929213485199998e-11,4.90592645387468,6.90721033288262,False,0.09995450047582656
2026-03-28 08:20:00,-3.72,0.17,375.44,33384.0,0.04001717946304001,,5.0,,0.0,1.38064852e-14,1.87276496e-11,0.0,1.87414560852e-11,5.216844155410527,7.174078630869172,False,0.0765604738307757
2026-03-28 08:21:00,-3.63,0.17,383.65,36886.0,0.041786480857750004,,5.0,,0.0,1.38064852e-14,1.8280440999999997e-11,0.0,1.8294247485199996e-11,5.3443715419863755,7.278966427731596,False,0.06894226235597943
2026-03-28 08:22:00,-3.55,0.25,376.99,51810.0,0.059335709591750004,,5.0,,0.0,1.38064852e-14,1.7938494999999995e-11,0.0,1.7952301485199995e-11,5.446168321235135,7.360910596726846,False,0.06352156475964439
2026-03-28 08:23:00,-3.43,0.25,380.48,40989.0,0.06043940019200001,,5.0,,0.0,1.38064852e-14,1.734024e-11,0.0,1.73540464852e-11,5.633916892255685,7.508104362775554,False,0.0548319269315353
